show_name,episode_title,genres,age_rating,release_date,tags
Relic Hunter,Smoking Gun,[],TV-14,Release date,"['year 1930', 'cigar smoking', 'chicago illinois', 'thompson sub machine gun with drum magazine', 'framed for murder', 'trinity college', '1911 colt pistol', 'diamond studded pistol', 'ignoring a telephone', ""man unzipping a woman's dress"", 'manual elevator control', '1901 elevator', 'woman changes clothes', 'sentry gun', 'booby trap', 'gun misfire', 'man in a shower', 'woman undresses', 'payphone', 'being followed', 'slip and fall', 'luggage avalanche', 'tunnel', 'mk 2 grenade', 'cobweb', 'bunker', 'rat', 'arsenal', 'reference to herbert hoover', 'archival photograph', 'secret passageway', 'headboard', 'safe', 'hidden key', 'stock certificate', 'reference to geraldo rivera', 'electric generator', 'escape tunnel', 'corrupt cop', 'posing as a married couple', 'hidden room', 'machine gun', 'kick in the head', 'false identity', 'drinking', 'dinner', 'fraud', 'fight', 'shower scene', 'contraband']"
Relic Hunter,The Headless Nun,[],TV-14,Release date,"['nova scotia canada', '1600s', 'sword', 'hooded figure', 'foot chase', 'decapitation', 'crucifix', 'carrying a dead woman', 'genuflecting', 'shot in the back', 'flint lock pistol', 'douglas dc 3', 'airplane crash', 'jumping out of a plane', ""nun's habit"", 'trapdoor', 'cellar', 'brushing teeth', 'bare chested male', 'fire', 'blasting cap', 'dessicated corpse', 'wax seal', 'hand drawn map', 'secret compartment', ""lawn mower won't start"", 'out of gas', 'tree stump', 'booby trap', 'cave', 'repelling down a cliff', 'treasure', 'human bone', 'real estate developer', 'statue', 'monk', 'woman wrapped in a towel', 'beach', 'bed', 'theft', 'shower scene', 'contraband', 'arson', 'ritual', 'ghost', 'undressing', 'towel', 'convent', 'nuns', 'nun']"
Relic Hunter,Flag Day,[],TV-14,Release date,"['year 1846', 'california territorial flag', 'explosion', 'barrel of gun powder', 'molotov cocktail', 'larivee california', 'california state flag', 'american flag', 'spitting', 'winking', 'shovel', 'martial arts', 'running away', 'exhumation', 'full moon', 'frog', 'empty coffin', 'briefcase', 'slang dictionary', 'list of clues', 'gold mine', 'using zippo lighter for light', 'lantern', 'chewing tobacco', 'footprint', 'discovering a dead body', 'rock formation', 'map', 'stick of chalk', 'chinese character', 'flashlight', ""geologist's hammer"", 'hand cut', 'sealed room', 'nitroglycerin', 'deed', 'year 1848', 'cracked skull', 'cave in', 'trembling', 'corrupt cop', 'knocking over a gravestone', 'woman wears torn clothes', 'saloon', 'fight', 'beer', 'digging', 'underage boy on a date with adult woman', 'woman teenage boy relationship', 'quarterstaff']"
Relic Hunter,Thank You Very Much,[],TV-14,Release date,"['woman wears underwear in public', 'reference to j z', 'year 1960', 'playing acoustic guitar', 'reference to beastie boys', 'military police', 'covered willys jeep', 'pawn shop', 'camera shot of feet', 'reference to busta rhymes', 'reference to snoop dogg', 'american flag', 'reference to jerry lee lewis', 'reference to bill haley', 'playing harmonica', 'reference to ed sullivan', 'elvis presley impression', 'black and white photograph', 'exotic dancer', 'male singer', 'german shepherd dog', 'ak 47', 'file room', 'crashing through a road block', 'funeral', 'bare chested male', 'taking advantage of friendship', 'lying in state', 'statuette', 'art collection', 'vincent van gogh painting', 'reference to pablo picasso', 'faked death', 'snake collection', 'character says why did it have to be snakes', 'cobra', 'tied to a chair', 'knife in boot', 'password reset', 'wristwatch', 'man wears underwear in public', 'woman wears a black bikini', 'woman wears a g string bikini', 'woman wears black lace lingerie', 'the king', 'reference to ed sullivan show', 'woman dances in a bikini', 'woman undresses', 'woman wears a black lace bra and panties', 'woman wears lingerie']"
Relic Hunter,Diamond in the Rough,[],TV-14,Release date,"['cleavage', 'little black dress', 'close up of breasts', 'downblouse', 'man tied up', 'woman tied up', 'year 1946', 'archive footage', 'reference to william shakespeare', 'stolen baseball glove', 'fenway park', 'unassisted triple play', 'bell jar', 'dagger', 'knife fight', 'kicked in the belly', 'blow dart gun', 'feet on desk', 'golden glove award', 'suspicious baseball player', 'reference to pee wee reese', 'trailer home', 'baseball statistic', 'double barreled shotgun', 'boston massachusetts', 'reference to carl yastrzemski', 'reference to wade boggs', 'reference to roger clemens', 'baseball bat', 'batting helmet', 'baseball memorabilia', ""catcher's mask"", 'stained glass', 'hiding place', 'falling through a trap door', 'practical joke', 'locker room', 'reference to babe ruth', 'secret code', 'cognac', 'passed out drunk', 'martial arts', 'rose bouquet', 'reference to mark mcgwire', 'number 137', 'number 36', ""reference to anthony richard 'tony' conigliaro"", 'professional baseball player', 'flashlight', 'luger']"
Relic Hunter,Transformation,[],TV-14,Release date,"['jungle', 'salzburg austria', 'year 1946', 'breaking a glass', 'wearing sunglasses indoors', 'booby trap', 'poisoned dart', 'wooden box', 'night vision goggles', 'practicing tai chi', 'hummer h1', 'slide show', 'ak 47', 'woman showering outdoors', 'llama', 'goat', 'snake blood cocktail', 'knife held to throat', 'willys jeep', 'bar fight', 'breaking a deal', 'donkey', 'bird of paradise', 'cordless telephone', 'whispering', 'stepping on a cellphone', 'hiking in the jungle', 'loosing balance', 'dud', 'extreme close up', 'war mask', 'bound and gagged', 'secret door', 'hidden room', 'laboratory', 'listening device', 'blouse ripped open', 'choke hold', 'bookshelf', 'gold sarcophagus', 'mummy', 'razor blade', 'chamber of darkness', 'falling into mud', 'women mud wrestling', 'pig', 'men mud wrestling', 'statue', 'downblouse', 'competition']"
Relic Hunter,Etched in Stone,[],TV-14,Release date,"['female nudity', 'bare chested male', 'public nudity', 'male nudity', 'contraband', 'undressing', 'nudity', 'viking', 'nudist colony']"
Relic Hunter,The Book of Love,[],TV-14,Release date,"['playing a mandolin', ""ladies' man"", 'year 1749', 'quill pen', 'writing a book', 'blowing a kiss', 'backstroke', 'freestyle stroke', 'book signing', 'autobiography', 'soccer player', 'sex manual', 'boeing 747', 'milan italy', 'portrait', 'snake wapped around a lobed cross tattoo', 'invisible ink', 'pasta dinner', 'ultraviolet light', 'fresco', 'loose wall tile', 'secret door', 'hidden room', 'statue', 'secret compartment', 'throwing food', 'slip and fall', 'foot chase', 'motor scooter', 'chauffeured mercedes limosine', 'brothers of eden', 'order of monks', 'bee keeping', 'secret trap door', 'martial arts', 'bare chested man', 'man holds his crotch', 'woman files her nails', 'woman flashes', 'woman wears a bikini', 'woman wears a one piece swimsuit', 'swimming pool', 'cleavage', 'painting', 'exhibit', 'manuscript', 'secret message', 'downblouse']"
Relic Hunter,Myth of the Maze,[],TV-14,Release date,"['cave', 'torch', 'medalion', 'minotaur', 'beach', 'jet ski', 'trying on clothes', 'falling asleep in a chair', 'outdoor cocktail party', 'champagne', 'reference to lurch', 'secret door', 'reference to laurence olivier', 'reference to daedalus', 'diagram of a maze', 'reference to king minos', 'whistling', ""camera shot of a woman's thigh"", 'garter', 'human bone', 'human skeleton', 'startled', 'golden ball of twine', 'locked in', 'key', 'guide line', 'object turns to dust', 'beach volleyball', 'man wears a white suit', 'woman wears a little black dress', 'woman wears a string bikini', 'woman wears a thong bikini', 'year 3000 b.c.', '30th century b.c.', 'competition', 'bare chested male', 'drinking', 'kidnapping', 'gift', 'father son relationship', 'theft', 'party', 'contraband', 'undressing', 'swimming pool', 'downblouse', 'bikini', 'cleavage', 'greece', 'athens greece']"
Relic Hunter,Irish Crown Affair,[],TV-14,Release date,"['ireland', 'year 1000', 'canteen', 'crown', 'dead bodies on a battlefield', 'dagger', 'king assassinated', 'sword fight', 'stabbed in the back', 'disemboweled', 'dying words', 'fencing', 'illuminated parchment', 'double barreled shotgun', 'dart throwing', 'bar fight', 'centipede', 'recorder flute', 'opening a sarcophogus', 'statue', 'artifact', 'startled', 'statue head', 'impostor', ""spitting in someone's face"", 'family crest', 'dinner date', 'dancing', 'beating', 'drinking', 'fight', 'party', 'contraband', 'ritual', 'loyalty', 'downblouse', 'battleaxe', 'horn the musical instrument']"
Relic Hunter,Emperor's Bride,[],TV-14,Release date,"['huang river', 'china', 'marble sarcophagus', 'lock', 'sword fight', 'shimmy', 'cheerleader practice', 'football practice', 'moose bay alaska', 'husky dog', 'bravado', 'changing clothes', 'jade', 'hiking', 'animal skull', 'animal skeleton', 'cabin in the woods', 'bound in chains', 'knife throwing', 'caught in a trap', 'caught in a net', 'hunting knife', 'abandoned', 'shiatsu', 'caught in the rain', 'shadow', 'bare chested male', 'tent', 'whispering', 'sneaking out', 'boot print', 'dead body hanging upside down', 'flashlight', 'cave', 'shipwreck', 'lugar', 'booby trap', 'shot in the neck with an arrow', 'tied together', 'gun held to head', 'reference to frick and frack', 'mummy', 'necklace', 'rolling down a hill', 'big strong woman', 'woman undresses', 'year 1000 b.c.', '1000s b.c.', '10th century b.c.', 'downblouse']"
Relic Hunter,Afterlife and Death,[],TV-14,Release date,"['reference to ra', 'uncut diamond', 'hieroglyph', 'knocked unconscious', 'limping', 'reincarnation', 'reference to jane fonda', 'picture in a newspaper', 'reference to elizabeth taylor', 'hand signal', 'disguised as a woman', 'footprint', 'close up of eyes', 'envelope of money', 'hundred guilder note', 'hotel room 303', 'binocular microscope', 'laser', 'tracking device', 'jewelers loupe headband', 'nightclub', 'lava lamp', 'female impersonator', 'company logo', 'cutting glass', 'lasersight', 'kicked in the head', 'reference to william shakespeare', 'andy warhol quotation', 'bare chested male', 'man in a bathtub', 'man shaves his legs', 'woman undresses', 'woman wears a slit dress', 'year 1425 b.c.', 'pharaoh', 'egypt', 'diamond', 'cairo egypt', 'transvestite', 'transvestite singer', 'pyramid', ""pharaoh's tomb"", 'egyptian pyramid', 'diamond theft', 'diamond cutting', 'diamond cutter', 'ancient egypt', 'amsterdam netherlands']"
Relic Hunter,Nine Lives,[],TV-14,Release date,"['man tied up', 'tied back to back', 'camel riding', 'pyramid', 'sphinx', 'egypt', 'year 1895', 'passenger train', 'reference to mafdet', 'close up of eye', 'pocket watch', 'shadow', 'statuette', 'waking up from a nightmare', 'astrology', 'reference to ricky martin', 'statue of liberty', 'new york cityscape', 'red shoe', 'tailing a suspect', 'art gallery', 'modern art', ""women's shoe fetish"", 'out of balance ceiling fan', 'killed by a ceiling fan', 'martial arts', 'bloody scratches', 'hundred dollar bill', 'bag of money', 'falling to death', 'stolen artifact', 'canteloupe', 'hour glass', 'button cut off', 'hieroglyph', 'woman wears a bustier', 'woman wears a miniskirt', 'woman wears a ski mask', 'false identity', 'bare chested male', 'disguise', 'kidnapping', 'gay character', 'handcuffs', 'theft', 'contraband', 'ritual', 'counterfeit', 'curse', 'scratch mark']"
Relic Hunter,Affaire de Coeur,[],TV-14,Release date,"['death of lover', 'suicide', 'twining ring', 'sword fight', 'outnumbered', 'scotland', 'year 1420', 'stabbed in the back', 'stabbed in the belly', 'falling to death', ""reference to shakespeare's romeo and juliet"", 'hit with a book', 'making out in an elevator', 'castle tour', 'newlywed couple', 'face slapped three times', 'chopping wood', 'knot hole', 'bejeweled dagger', 'arrow', 'secret room', 'test of trust', 'receding floor', 'booby trap', 'pickpocket', 'climbing down a ladder', 'man wears a kilt', 'woman slaps a man', 'reference to god', 'ski mask', 'tree']"
Relic Hunter,A Vanishing Art,[],TV-14,Release date,"['year 1897', 'magician', 'dove', 'bird in a cage', 'trance', 'sceptre', 'curse', 'charlatan', 'red rose', 'chauffeured limousine', 'mansion', 'membership card', 'exclusive club', 'puff of smoke', 'knife throwing', 'human mannequin', 'looking through a keyhole', 'secret passageway', 'apology', 'hiding behind a curtain', 'kiss on the cheek', 'bell 206 jet ranger helicopter', 'slide', 'woman in a shower', 'female star appears nude', 'one way window', 'impalement', 'magic act', 'crawling', 'reference to elton john', 'bare chested male', 'trapdoor', 'sword', 'handcuffs', 'man wears a tuxedo', 'woman changes clothes', 'woman wears a bustier', 'woman wrapped in a towel', 'competition', 'false identity', 'disguise', 'fraud', 'fight', 'sabotage', 'party', 'contraband', 'ritual', 'budapest hungary']"
Relic Hunter,A Good Year,[],TV-14,Release date,"['paris france', 'year 1792', 'kiss goodbye', 'wine bottle', 'tattooed woman', 'kiss on both cheeks', 'crown jewels', 'reference to louis xvi', 'bicycle delivery', 'clue', 'mechanical toy', 'double barreled shotgun', 'wine cellar', 'kicked while down', 'binoculars', 'flea market', 'gangster', 'rat', 'human skeleton', 'crowbar', 'brick wall', 'chained gate', 'flashlight', 'slip and fall', 'cigar box', 'private library', 'combination lock', 'secret room', 'laser tripwire', 'burglar alarm', 'martial arts', 'auction', 'decanting wine', 'relabel', 'man wears a white tuxedo', 'woman wears a miniskirt', 'woman wears a red dress', 'year in episode title', 'competition', 'abuse', 'beating', 'gambling', 'dinner', 'gift', 'fight', 'theft', 'slapped in the face', 'contraband', 'scolding', 'loyalty']"
Relic Hunter,The Last Knight,[],TV-14,Release date,"['paris france', 'circa 1300', 'knights templar', 'grappling hook', 'crossbow', 'shot with an arrow', 'horseback riding', 'jewel encrusted sword', 'outnumbered', 'pouch of documents', 'blackmail', 'knife throwing', 'knife held to throat', 'playing bach on an electric guitar', 'comic book', 'living on a boat', 'wax impression', 'portrait', 'attacked from behind', 'attacker wearing a ski mask', 'cross shaped stone', 'hidden stairway', 'statue', 'booby trap', 'battle axe', 'knocked unconscious', 'man lifts a woman', 'medieval castle', 'medallion', 'man in wheelchair', 'sword in stone', 'begins with flashback', 'secret room', 'antiquities expert', 'antiquities collector', 'medieval history', 'unknown assailant', 'speakeasy', 'abbey ruin', 'stolen antique', 'sarcophagus']"
Relic Hunter,Love Letter,[],TV-14,Release date,"['year 1789', 'pregnant bride', 'wedding vows', 'foil', 'sword fight', 'stabbed multiple times', 'ice bucket', 'jogging', 'marriage certificate', 'making excuses', 'attempted hit and run', 'passionate kiss', 'car alarm', 'rolls royce', 'wine cellar', 'old book', 'booby trap', ""camera shot of a woman's bare feet"", 'martial arts', 'kicked in the groin', 'daisy', 'cave', 'swarm of bats', 'bare chested man', 'man wears a tuxedo', 'woman wrapped in a towel', 'towel slip', 'towel', 'priest', 'thanking god', 'wedding', 'death by sword', 'miniskirt', 'church', 'kiss', 'woman wears a towel', 'stained glass window of jesus on the cross', 'cleavage', 'mirror', 'painted rock of jesus', 'bat']"
Relic Hunter,Possessed,[],TV-14,Release date,"['libya', '14th century', 'sundial', 'reference to zeus', 'vampire', ""biting someone's neck"", 'reference to al jolson', 'hickey', 'garlic necklace', 'brussels belgium', 'symbol', 'climbing over a wall', 'wooden chest', 'circle of women', 'initiation ceremony', 'mesmerized', 'jealousy', 'outnumbered', 'band member', 'package delivery', 'forced to drink', 'drugged', 'bound to a pentagram', 'yellow python', 'sword fight', 'painting', 'man uses a wheelchair', 'gothic subculture', 'bondage']"
Relic Hunter,Nothing But the Truth,[],TV-14,Release date,"['year 1534', 'barbary coast', 'punching dummy', 'french overlay nail polish', 'kicked in the groin', 'reference to emeril john lagasse iii', 'paris france', 'pokies', ""camera shot of a woman's legs"", 'attic', 'glowing artifact', 'chateau', 'woman fights a man', 'squash', 'open air market', 'truffle', 'peck of lettuce', 'matching chalices', 'crawling under a table', 'foot chase', 'woman fights a woman', 'olive', 'woman tackles a woman', 'boy meets a girl', 'woman slaps a man', 'chalice', 'slip and fall', 'lights out', 'toast', 'confession', 'truffles', 'pumpkin', 'marketplace', 'knife throwing', 'picking a lock', 'secret door', 'sneaking', 'agent', 'family crest', 'girl hits a boy', 'triplets', 'anger management', 'childhood trauma', 'mansion', 'cooking school', '13th century', 'taxi', 'drive by shooting', 'learning to fight', 'berber']"
Relic Hunter,Memories of Montmartre,[],TV-14,Release date,"['moulin rouge', 'paris france', 'year 1939', 'walking in a cemetary', 'tiara', 'secret compartment', 'female singer', 'stabbed', 'locket', 'reference to winston churchill', 'reference to joseph stalin', 'bouquet', 'trembling', 'dancing girl', 'man wears a top hat', 'woman wears a g string bikini', 'cancan']"
The Magicians,Unauthorized Magic,[],TV-14,Release date,"[""wizards' duel"", 'swarm of moths', 'eyes gouged out', 'smiley face', 'symbol cut into skin', 'spinning coin', 'prescription bottle', 'globe', 'entrance exam', 'hourglass', 'discovering a dead body', 'first edition book', 'grandfather clock', 'coin trick', 'dead moth', 'new york city skyline', 'woman wears black lingerie', 'chess', 'portal', 'camera shot of feet', 'graham condenser', 'bare chested male', 'nightmare', 'blouse pulled off', 'self cutting', 'house of cards', 'levitation', 'stopwatch', 'live oak', 'hollow tree', 'reading a book', 'party', ""close up of a woman's butt"", ""camera shot between a woman's legs""]"
The Magicians,The Source of Magic,[],TV-14,Release date,"['vito russo test passed', 'star tattoo', 'discovering a dead body', 'breaking a mirror', 'repeated scene from a previous episode', 'locked in a freezer', 'stock room', 'quartz', 'crystal', 'autopsy incision', 'book', 'facial cut', 'cocktail', 'swarm of moths', 'pocket watch', 'disorientation']"
The Magicians,Consequences of Advanced Spellcasting,[],TV-14,Release date,"['vito russo test passed', 'reference to harry potter', 'book', 'disfigurement', 'padlock', 'fountain', 'glass horse', 'reference to taylor swift', 'obscene finger gesture', 'looking through a keyhole', 'invisibility', 'bonsai tree', 'levitation', 'twenty dollar bill', 'bank robbery', 'atm']"
The Magicians,The World in the Walls,[],TV-14,Release date,"['mechanical scorpion', 'vito russo test passed', 'fireworks', 'chess', 'piano', 'sleight of hand', 'stuffed animal toy', 'swarm', 'moth', 'psychiatric ward', 'lobotomy', 'tied to a chair', 'male singer', 'engagement ring', 'deck of cards', 'jigsaw puzzle', 'lost']"
The Magicians,"Mendings, Major and Minor",[],TV-14,Release date,"['tournament', 'swarm of moths', 'astral projection', 'bare chested male', 'broken model airplane', 'brain cancer', 'vito russo test passed', 'woman wears black lingerie', 'reference to a zodiac sign', 'reference to pisces the astrological sign', 'lab partner', 'bound in chains', 'meditation', 'dodecahedron', 'invisible fire', 'bottle of sake', 'cupcake', 'blind man']"
The Magicians,Impractical Applications,[],TV-14,Release date,"['vito russo test passed', 'female rear nudity', 'canada goose', 'self revelation', 'nude outside', 'hands tied', 'covered with blood', 'file cabinet', 'close up of mouth', 'chopping down a tree', 'butterfly net', 'bow and arrow', 'rope', 'axe', 'white horse', 'cucumber sandwich', 'finger sandwich', 'bell jar', 'hourglass', 'circle of torches', 'mask', 'getting a tattoo', 'bare chested male']"
The Magicians,The Mayakovsky Circumstance,[],TV-14,Release date,"['vito russo test passed', 'genie', 'pinwheel', 'woman wears a string bikini', 'woman wears body jewelry', 'nude outside in a blizzard', 'bare chested male', 'ordered to underess', 'aurora borealis', 'red fox', 'camera shot of bare feet', 'still', 'djinn', 'electric shock', 'firefly', 'drinking liquor from a bottle', 'centipede', 'demanding teacher', 'mute', 'tattoo', 'finger gun in mouth', 'nail', 'arctic', 'brain hemorrage', 'canada goose']"
The Magicians,The Strangled Heart,[],TV-14,Release date,"['stabbed in the belly', 'attacked with a knife', 'vito russo test passed', 'downblouse', 'passionate kiss', 'covered with blood', 'strangled', 'levitation', 'rose garden', 'doll', 'shackled', 'clean room', 'refracting telescope', 'gay kiss', 'dagger', 'tearing the head off a rabbit', 'moth', 'axe cologne', 'study group', 'reference to leonard nimoy', 'bare chested male', 'pheromone', 'barbecue', 'mixing drinks']"
The Magicians,The Writing Room,[],TV-14,Release date,"['child abuse', 'pedophile', 'mouth sewn shut', 'vito russo test passed', 'child pornography', 'euthenasia', 'button', 'ice cream cone', 'park bench', 'pig', 'coughing blood', 'bound hand and foot', 'handprint', 'linen closet', 'dimensional portal', 'fillory', 'discovering a dead body', 'throat cut', 'buried alive', 'close up of eye', 'candle', 'ferret', 'bow and arrow', 'book six', 'voice over', 'bare chested male', 'tied feet']"
The Magicians,Homecoming,[],TV-14,Release date,"['vito russo test passed', 'muted color scene', 'reference to star wars', 'reference to pubic hair', 'sex orgy', 'biting someone', 'beacon', 'deja vu', 'clock running backward', 'pizza delivery', 'entropy', 'jenga', 'golem', 'goat penis', 'woman in a bath', 'time dilation', 'library', 'trapdoor', 'meditation', 'mind reading', 'vulcan salute', 'soaking wet', 'fountain', 'female female kiss', 'liquor', 'netherlands', 'dream', 'cowgirl sex position']"
The Magicians,Remedial Battle Magic,[],TV-14,Release date,"['vito russo test passed', 'heart attack', 'drug overdose', 'hearing voices', 'sawed off double barreled shotgun', 'gun in mouth', 'suicide', 'neck breaking', 'coughing blood', 'massacre']"
The Magicians,Thirty-Nine Graves,[],TV-14,Release date,"['vito russo test passed', 'muted color scene', 'reference to dionysus the greek deity', 'telephone booth', 'dimensional portal', 'shot in the chest', 'year 1942', 'fillory', 'time dilation', 'banished', 'burning book', 'breaking a rule', 'library', 'emotion bottle', 'drinking liquor from a bottle', 'triple sec', 'forsythia']"
The Magicians,Have You Brought Me Little Cakes,[],TV-14,Release date,"['vito russo test passed', 'fillory', 'nosebleed', 'cliffhanger', 'drinking semen', 'severed hand', 'dimensional portal', 'shack', 'slipping on bloody floor', 'statue of mary', 'rape', 'throat cut', 'heart cut out', 'time loop', 'map', 'directional compass', 'bird nest', 'torch', 'bound in chains', 'invisible castle', 'burned hand', 'riddle', 'astral projection', 'time dilation', 'dagger', 'voice over narration', 'overhead camera shot', 'walking in the woods', 'holding hands in a circle', 'ensnare', 'opium', ""cutting the palm of one's hand""]"
Red Dwarf,The End,[],TV-14,Release date,"['series premiere', 'season premiere', 'frozen', 'cat', 'accusation of murder', 'cheating on a test', 'descendant', 'shadow', 'disappointment', 'radiation', 'cadmium', 'sole survivor', 'debriefing', 'detention', 'fainting', 'salute', 'handprint', 'ink', 'thumbs', 'classroom', 'exam', 'fiji', 'black cat', 'cargo hold', 'locker', 'underwear', 'sleep', 'reception', 'hologram', 'dare', 'reference to mary queen of scots', 'sandwich', 'smoking', 'chicken soup', 'maintenance', 'spaceship', 'red paint', 'reference to frankenstein', 'red dwarf']"
Red Dwarf,Future Echoes,[],TV-14,Release date,"['the future', 'future', 'red dwarf', 'newborn baby', 'polaroid', 'twins', 'old man', 'fingers in ears', 'emergency', 'broken tooth', 'note', 'letter', 'twin babies', 'lightspeed', 'fish', 'toaster', 'shaving', 'beehive hairdo', 'tricycle']"
Red Dwarf,Balance of Power,[],TV-14,Release date,"['exam', 'studying', 'classroom', 'beer', 'obscene finger gesture', 'dust buster', 'pain', 'meal', 'fish', 'tattoo', 'arm hair', 'reference to wolfgang amadeus mozart', 'mirror', 'disco ball', 'party', 'hat', 'toaster', 'toilet', 'haggis', 'work', 'saturday night', 'boredom', 'food', 'check list', 'red dwarf']"
Red Dwarf,Waiting for God,[],TV-14,Release date,"['god in episode title', 'red dwarf', 'cat', 'alien', 'cargo hold', 'tricycle', 'science', 'hat', 'religion', 'toaster', 'sony', 'ancient astronaut', 'reference to victor hugo']"
Red Dwarf,Confidence and Paranoia,[],TV-14,Release date,"['red dwarf', 'confidence', 'paranoia', 'duplicate', 'light bulb', 'syringe', 'polaroid', 'reference to wolfgang amadeus mozart', 'reference to ludwig van beethoven', 'love song', 'guitar', 'illusion', 'bellringer', 'raining fish', 'fish', 'emergency', 'sick']"
Red Dwarf,Me²,[],TV-14,Release date,"['soup', 'military uniform', 'popcorn', 'cinema', 'joke', 'exercise', 'roller skates', 'shampoo', 'beer', 'duplicate', 'moving out', 'continued from previous episode', 'pop up book', 'toothpaste', 'hamper', 'megaphone', 'bouquet', 'headline', 'sticker', 'painting', 'argument', 'roommate', 'videotape', 'squeegee', 'stop motion', 'reference to napoleon', 'red dwarf']"
Sunset Beach,Episode #1.1,[],TV-14,Release date,"['internet romance', 'groom left at altar']"
Sunset Beach,Episode #1.2,[],TV-14,Release date,[]
Sunset Beach,Episode #1.3,[],TV-14,Release date,[]
Sunset Beach,Episode #1.4,[],TV-14,Release date,[]
Sunset Beach,Episode #1.5,[],TV-14,Release date,[]
Sunset Beach,Episode #1.6,[],TV-14,Release date,[]
Sunset Beach,Episode #1.7,[],TV-14,Release date,[]
Sunset Beach,Episode #1.8,[],TV-14,Release date,[]
Sunset Beach,Episode #1.9,[],TV-14,Release date,[]
Sunset Beach,Episode #1.10,[],TV-14,Release date,[]
Sunset Beach,Episode #1.11,[],TV-14,Release date,[]
Sunset Beach,Episode #1.12,[],TV-14,Release date,[]
Sunset Beach,Episode #1.13,[],TV-14,Release date,[]
Sunset Beach,Episode #1.14,[],TV-14,Release date,[]
Sunset Beach,Episode #1.15,[],TV-14,Release date,[]
Sunset Beach,Episode #1.16,[],TV-14,Release date,[]
Sunset Beach,Episode #1.17,[],TV-14,Release date,[]
Sunset Beach,Episode #1.18,[],TV-14,Release date,[]
Sunset Beach,Episode #1.19,[],TV-14,Release date,[]
Sunset Beach,Episode #1.20,[],TV-14,Release date,[]
Sunset Beach,Episode #1.21,[],TV-14,Release date,[]
Sunset Beach,Episode #1.22,[],TV-14,Release date,[]
Sunset Beach,Episode #1.23,[],TV-14,Release date,[]
Sunset Beach,Episode #1.24,[],TV-14,Release date,[]
Sunset Beach,Episode #1.25,[],TV-14,Release date,[]
Sunset Beach,Episode #1.26,[],TV-14,Release date,[]
Sunset Beach,Episode #1.27,[],TV-14,Release date,[]
Sunset Beach,Episode #1.28,[],TV-14,Release date,[]
Sunset Beach,Episode #1.29,[],TV-14,Release date,[]
Sunset Beach,Episode #1.30,[],TV-14,Release date,[]
Sunset Beach,Episode #1.31,[],TV-14,Release date,[]
Sunset Beach,Episode #1.32,[],TV-14,Release date,[]
Sunset Beach,Episode #1.33,[],TV-14,Release date,[]
Sunset Beach,Episode #1.34,[],TV-14,Release date,[]
Sunset Beach,Episode #1.35,[],TV-14,Release date,[]
Sunset Beach,Episode #1.36,[],TV-14,Release date,[]
Sunset Beach,Episode #1.37,[],TV-14,Release date,[]
Sunset Beach,Episode #1.38,[],TV-14,Release date,[]
Sunset Beach,Episode #1.39,[],TV-14,Release date,[]
Sunset Beach,Episode #1.40,[],TV-14,Release date,[]
Sunset Beach,Episode #1.41,[],TV-14,Release date,[]
Sunset Beach,Episode #1.42,[],TV-14,Release date,[]
Sunset Beach,Episode #1.43,[],TV-14,Release date,[]
Sunset Beach,Episode #1.44,[],TV-14,Release date,[]
Sunset Beach,Episode #1.45,[],TV-14,Release date,[]
Sunset Beach,Episode #1.46,[],TV-14,Release date,[]
Sunset Beach,Episode #1.47,[],TV-14,Release date,[]
Sunset Beach,Episode #1.48,[],TV-14,Release date,[]
Sunset Beach,Episode #1.49,[],TV-14,Release date,[]
Sunset Beach,Episode #1.50,[],TV-14,Release date,[]
Blue Murder,Cry Me a River: Part 1,[],TV-MA,Release date,"['scene of the crime', 'teacher', 'student', 'pregnancy', 'female detective', 'detective', 'video camera', 'vcr', 'supermarket', 'principal', 'pornography', 'photo album', 'murder investigation', 'mortuary', 'mobile home', 'media frenzy', 'marital infidelity', 'line up', 'laundromat', 'high school', 'evisceration', 'dysfunctional marriage', 'confession', 'bubble bath', 'british mystery', 'asthma', 'allotment garden']"
Blue Murder,Cry Me a River: Part 2,[],TV-MA,Release date,"['female nudity', 'female topless nudity']"
Wayward Pines,Where Paradise Is Home,[],TV-14,Release date,"['cricket the insect', 'guitar', 'solitaire', 'clicking a ball point pen', 'burnt corpse tied to a bed', 'bruised face', 'ice cream cone', 'man collapsing in pain', 'stethescope', 'death of partner', 'pun', 'car crash', 'warning', 'mysterious message', 'frustrated', 'blindfolded', 'chained to a bed', 'injection in leg', 'sedative', 'year 1999', 'hot wiring a car', 'pretending to fit in', 'welcome sign', 'walking in the rain with an umbrella', 'guilt', 'rum raisin ice cream', 'prison wall', 'carousel', 'ceiling fan', 'anesthetized', 'missing person', 'burned corpse', 'rare hamburger', 'diner', 'fish taco', 'riddle', 'idaho', 'walking in the woods', 'lying on the ground', 'facial cut', 'close up of eye']"
